home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
Brujas de Salamanca,Deportes Quillón,Chile - 4ª Divisão do Chile,"Sáb, 27 Julho 2024",17:00,53%,57%,E V V V E,E V E V V,V V E V V,D V V D E,V E V V D,D V D D E,2.54,2.33,2.71,1.38,1.75,0.8,77%,67%,86%,1.92,1.5,2.29,1.54,1.17,1.86,0.38,0.33,0.43,38%,33%,43%,62%,67%,57%,15%,17%,14%,54%,50%,57%,1.25,0,1.41,0.99,0,1.16,38%,50%,20%,4.77,4.88,4.6,2.54,2.88,2,2.23,2.6,2.6,85%,100%,60%,8%,0%,20%,8%,0%,20%,31%,38%,20%,1.5,1.54,1.37,1.49,1.37,1.91
Constitución Unido,Santiago City,Chile - 4ª Divisão do Chile,"Sáb, 27 Julho 2024",17:00,53%,57%,V V V D D,V V D V V,V D D V V,E V E V V,E V V V V,E V V D V,2.08,2.29,1.8,2,2.29,1.67,67%,71%,60%,2.83,3.14,2.4,2.08,2.57,1.4,0.75,0.57,1,42%,29%,60%,50%,71%,20%,8%,0%,20%,50%,86%,0%,1.95,2.07,1.38,1.35,1.31,1.57,62%,71%,50%,2.69,3,2.33,1.85,2.14,1.5,0.85,0.83,0.83,46%,57%,33%,38%,43%,33%,23%,14%,33%,46%,71%,17%,1.62,1.84,1.25,1.49,1.28,1.84
Iberia,Comunal Cabrero,Chile - 4ª Divisão do Chile,"Sáb, 27 Julho 2024",19:00,53%,57%,E D D D D,E D D D V,D D E D D,V E D D V,D E D E,V E D V D,0.46,0.67,0.29,0.82,0.5,1,8%,17%,0%,3.08,2.33,3.71,1,0.67,1.29,2.08,1.67,2.43,69%,50%,86%,15%,17%,14%,23%,33%,14%,31%,17%,43%,1.27,1.39,1.18,1.75,1.2,2.16,18%,0%,29%,2.91,3,2.86,0.91,1,0.86,2,2,2,64%,75%,57%,18%,0%,29%,18%,25%,14%,27%,50%,14%,1.24,1.17,1.28,1.77,1.29,2.1
Municipal Puente Alto,Colina,Chile - 4ª Divisão do Chile,"Sáb, 27 Julho 2024",20:00,53%,57%,D D V V E,D D V E V,V D D D D,D D V V E,D V V V V,D E V V D,0.85,1.17,0.57,1.92,2.14,1.67,23%,33%,14%,2.62,2,3.14,0.92,1,0.86,1.69,1,2.29,46%,17%,71%,15%,33%,0%,46%,67%,29%,23%,17%,29%,1.3,1.86,0.96,1.55,1.37,1.66,62%,71%,50%,3.23,4,2.33,2.23,2.86,1.5,1,0.83,0.83,62%,71%,50%,31%,29%,33%,8%,0%,17%,54%,71%,33%,1.51,1.83,1.2,1.26,1.33,1.2
Changchun Yatai,Cangzhou Mighty Lions,China - Campeonato Chinês,"Sáb, 27 Julho 2024",08:00,56%,57%,D D E V E,V E E V E,D D E D E,D E E D D,D E E D D,D D D E E,0.9,1,0.82,0.85,1,0.67,20%,22%,18%,3.25,2.67,3.73,1.45,1.44,1.45,1.8,1.22,2.27,65%,56%,73%,20%,22%,18%,25%,33%,18%,55%,56%,55%,1.16,1.21,1.12,1.68,1.34,1.96,20%,27%,11%,3.35,2.91,3.89,1.05,1.09,1,2.3,2.89,2.89,55%,45%,67%,10%,18%,0%,35%,36%,33%,40%,36%,44%,0.98,0.97,0.99,2.1,1.67,2.62
Tianjin Tiger,Qingdao Youth Island,China - Campeonato Chinês,"Sáb, 27 Julho 2024",08:35,56%,57%,D D E V E,E V D E E,D D E D V,E V D D D,E V D D E,D D D V E,1.2,0.89,1.45,0.85,0.91,0.78,30%,11%,45%,2.85,2.22,3.36,1.45,1,1.82,1.4,1.22,1.55,60%,44%,73%,25%,33%,18%,25%,44%,9%,45%,44%,45%,1.44,1.66,1.25,1.51,1.41,1.58,20%,18%,22%,3.4,3.27,3.56,1.25,1.45,1,2.15,2.56,2.56,60%,55%,67%,10%,18%,0%,35%,36%,33%,40%,27%,56%,1.24,1.28,1.2,1.96,1.97,1.95
Once Caldas,Atlético Nacional,Colômbia - Campeonato Colombiano,"Sáb, 27 Julho 2024",18:00,41%,37%,V V V D D,V D E V E,V V D E D,V V V V E,V V D D V,V V E E V,1.59,1.85,1.36,1.5,1.7,1.33,44%,54%,36%,1.59,1.46,1.71,0.85,0.92,0.79,0.74,0.54,0.93,33%,31%,36%,41%,54%,29%,41%,38%,43%,37%,46%,29%,1.18,1.33,1.04,1.45,1.14,1.75,41%,50%,33%,2.23,2.1,2.33,1.23,1.3,1.17,1,1.17,1.17,45%,50%,42%,41%,30%,50%,32%,30%,33%,45%,50%,42%,1.59,1.8,1.41,1.19,1.02,1.33
Rionegro Águilas,Patriotas Boyacá,Colômbia - Campeonato Colombiano,"Sáb, 27 Julho 2024",19:00,41%,37%,D D E V V,D E V D E,D V D V D,D E D D D,D D D E V,E D V D V,1.19,1.2,1.18,0.76,0.9,0.64,33%,30%,36%,2.05,2.2,1.91,1,1.1,0.91,1.05,1.1,1,38%,40%,36%,29%,30%,27%,38%,30%,45%,48%,50%,45%,1.2,1.43,0.99,1.23,1.19,1.28,19%,20%,18%,1.62,1.5,1.73,0.38,0.4,0.36,1.24,1.36,1.36,14%,10%,18%,33%,50%,18%,71%,70%,73%,19%,30%,9%,1.17,1.25,1.09,1.31,1.04,1.55
Santa Fe,La Equidad,Colômbia - Campeonato Colombiano,"Sáb, 27 Julho 2024",20:10,41%,37%,V V V D V,V V V V V,V D V E V,V D D D D,V D D D D,D D D D V,2.03,2.5,1.6,1.33,1.5,1.15,62%,79%,47%,1.83,2.07,1.6,1.24,1.64,0.87,0.59,0.43,0.73,31%,29%,33%,52%,64%,40%,24%,14%,33%,62%,71%,53%,1.33,1.46,1.2,1.17,1.13,1.21,37%,43%,31%,2.11,2,2.23,1,1.14,0.85,1.11,1.38,1.38,30%,29%,31%,44%,57%,31%,41%,29%,54%,48%,57%,38%,1.53,1.65,1.39,1.19,1.18,1.19
Independiente Medellín,Junior,Colômbia - Campeonato Colombiano,"Sáb, 27 Julho 2024",22:20,41%,37%,E E V E V,E E V D D,E V V E V,V D D V E,V V D V V,D D E E E,1.48,1.73,1.2,1.48,2.23,0.79,38%,45%,30%,2.71,2.27,3.2,1.14,1.18,1.1,1.57,1.09,2.1,52%,55%,50%,29%,45%,10%,19%,0%,40%,62%,91%,30%,1.27,1.3,1.25,1.19,1.17,1.2,41%,69%,14%,2.22,2.15,2.29,1.15,1.54,0.79,1.07,1.5,1.5,33%,38%,29%,44%,54%,36%,37%,15%,57%,44%,69%,21%,1.33,1.49,1.18,1.29,1.2,1.37
Orsomarso,Internacional Palmira,Colômbia - 2ª Divisão da Colômbia,"Sáb, 27 Julho 2024",17:00,44%,44%,D E E D V,E V V E V,D E D V V,E V V V D,E V V D V,V D E D E,1.6,1.58,1.62,1.35,1.67,1,44%,42%,46%,2.28,2.83,1.77,1.28,1.67,0.92,1,1.17,0.85,44%,58%,31%,36%,33%,38%,28%,25%,31%,48%,42%,54%,1.33,1.55,1.13,1.57,1.38,1.76,35%,44%,25%,2.24,2.11,2.38,1.18,1.33,1,1.06,1.38,1.38,41%,33%,50%,35%,44%,25%,41%,44%,38%,35%,33%,38%,1.64,1.8,1.45,1.56,1.49,1.63
Deportes Quindío,Tigres,Colômbia - 2ª Divisão da Colômbia,"Sáb, 27 Julho 2024",17:30,44%,44%,D D V E D,V D E E V,D D E D E,E D D D D,E D D D V,D D D E V,1.3,2,0.67,1.22,1.08,1.36,30%,55%,8%,2.17,2.36,2,1.13,1.55,0.75,1.04,0.82,1.25,52%,64%,42%,30%,36%,25%,26%,0%,50%,48%,55%,42%,1.67,1.87,1.49,1.33,1.18,1.48,30%,25%,36%,2.13,1.67,2.64,1.04,0.92,1.18,1.09,1.45,1.45,30%,25%,36%,35%,33%,36%,52%,58%,45%,35%,33%,36%,1.34,1.44,1.24,1.4,1.22,1.61
Barranquilla,Cúcuta Deportivo,Colômbia - 2ª Divisão da Colômbia,"Sáb, 27 Julho 2024",19:00,44%,44%,E V D D E,V D E V E,E D D E E,V V D D D,V V D V V,D D D E V,1.12,1.63,0.67,1.78,2.42,1.09,24%,38%,11%,2.29,2.13,2.44,1.18,1.38,1,1.12,0.75,1.44,53%,38%,67%,24%,50%,0%,29%,25%,33%,53%,63%,44%,1.49,1.74,1.26,1.39,1.19,1.56,52%,75%,27%,2.39,2.75,2,1.39,1.92,0.82,1,1.18,1.18,48%,58%,36%,39%,42%,36%,17%,0%,36%,61%,75%,45%,1.32,1.45,1.19,1.57,1.51,1.64
Gwangju,Suwon,Coreia do Sul - Campeonato Coreano,"Sáb, 27 Julho 2024",07:00,55%,50%,V D V D V,D V V D D,V V D D D,V E V E V,E E V V V,V V V D D,1.29,1.5,1.08,1.71,1.75,1.67,42%,50%,33%,2.71,3,2.42,1.29,1.5,1.08,1.42,1.5,1.33,58%,58%,58%,17%,17%,17%,25%,25%,25%,54%,42%,67%,1.57,1.76,1.37,1.31,1.22,1.41,50%,50%,50%,2.75,2.5,3,1.42,1.33,1.5,1.33,1.5,1.5,58%,58%,58%,25%,33%,17%,17%,8%,25%,50%,67%,33%,1.6,1.71,1.49,1.55,1.42,1.69
Daegu,Daejeon Citizen,Coreia do Sul - Campeonato Coreano,"Sáb, 27 Julho 2024",07:30,55%,50%,D E E E D,D E E V V,E D D D D,D E D E D,D E E D V,D D E D E,0.96,1.17,0.75,0.83,1.23,0.36,21%,25%,17%,2.29,2.08,2.5,0.96,1.08,0.83,1.33,1,1.67,46%,42%,50%,21%,42%,0%,46%,42%,50%,29%,42%,17%,1.56,1.59,1.54,1.58,1.47,1.69,17%,31%,0%,2.42,2.15,2.73,0.96,1.08,0.82,1.46,1.91,1.91,58%,54%,64%,17%,23%,9%,33%,31%,36%,46%,46%,45%,1.26,1.26,1.26,1.56,1.39,1.75
Incheon United,FC Seoul,Coreia do Sul - Campeonato Coreano,"Sáb, 27 Julho 2024",07:30,55%,50%,D V E E D,D E D D E,V E D E D,V D V D V,V V V V D,D D V E E,1.04,0.83,1.25,1.38,1.58,1.17,21%,17%,25%,2.5,2.33,2.67,1.13,1,1.25,1.38,1.33,1.42,54%,58%,50%,29%,17%,42%,29%,25%,33%,33%,42%,25%,1.42,1.38,1.45,1.57,1.48,1.66,38%,50%,25%,2.83,2.92,2.75,1.58,1.75,1.42,1.25,1.33,1.33,54%,50%,58%,33%,42%,25%,25%,17%,33%,33%,42%,25%,1.52,1.56,1.47,1.45,1.46,1.45
Anyang,Asan Mugunghwa,Coreia do Sul - 2ª Divisão da Coreia,"Sáb, 27 Julho 2024",07:00,57%,54%,D V D V V,D V V V D,D V V E D,V V D E V,V V V E V,V D E V V,1.95,2,1.91,1.61,1.75,1.45,59%,64%,55%,2.59,2.36,2.82,1.55,1.55,1.55,1.05,0.82,1.27,50%,27%,73%,45%,64%,27%,14%,18%,9%,64%,73%,55%,1.66,1.9,1.42,1.45,1.43,1.47,43%,42%,45%,2.96,2.42,3.55,1.7,1.67,1.73,1.26,1.82,1.82,52%,58%,45%,35%,42%,27%,17%,8%,27%,65%,75%,55%,1.45,1.58,1.32,1.34,1.35,1.33
Seongnam,Bucheon 1995,Coreia do Sul - 2ª Divisão da Coreia,"Sáb, 27 Julho 2024",07:30,57%,54%,D D D E D,D D D V D,D E D V D,D E V E D,D V D D V,E E V E E,0.91,0.91,0.91,1.32,1.17,1.5,23%,27%,18%,2.82,3.27,2.36,1,1.18,0.82,1.82,2.09,1.55,64%,73%,55%,9%,0%,18%,32%,27%,36%,36%,55%,18%,1.47,1.61,1.35,1.53,1.52,1.54,32%,33%,30%,2.55,2.83,2.2,1.14,1.17,1.1,1.41,1.1,1.1,50%,42%,60%,36%,42%,30%,23%,25%,20%,55%,58%,50%,1.41,1.4,1.42,1.51,1.56,1.46
Guanacasteca,Herediano,Costa Rica - Campeonato da Costa Rica,"Sáb, 27 Julho 2024",18:00,45%,55%,D,,D,V E,V,E,0,0,0,2,3,1,0%,0%,0%,4,0,4,1,0,1,3,0,3,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,50%,100%,0%,1,2,0,1,2,0,0,0,0,0%,0%,0%,100%,100%,100%,50%,0%,100%,50%,100%,0%,1.48,1.53,1.44,1.36,1.06,1.65
Nordsjælland,Midtjylland,Dinamarca - Campeonato Dinamarquês,"Sáb, 27 Julho 2024",11:00,50%,50%,V,V,,E,,E,3,3,0,1,0,1,100%,100%,0%,3,3,0,3,3,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,0.96,1.96,0,0.38,1.38,0,0%,0%,0%,2,0,2,1,0,1,1,1,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.16,0,1.16,0.77,0,1.77
Roskilde W,B 93,Dinamarca - 2ª Divisão da Dinamarca,"Sáb, 27 Julho 2024",08:00,50%,67%,D,,D,E,E,,0,0,0,1,1,0,0%,0%,0%,3,0,3,0,0,0,3,0,3,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,-0.01,0,0.99,0.81,0,1.81,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,100%,0%,100%,100%,0%,0%,0%,0%,0.24,1.24,0,0.32,1.32,0
Fredericia,Vendsyssel,Dinamarca - 2ª Divisão da Dinamarca,"Sáb, 27 Julho 2024",09:00,50%,67%,V,,V,V,V,,3,0,3,3,3,0,100%,0%,100%,4,0,4,3,0,3,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.81,0,1.81,0.56,0,1.56,100%,100%,0%,3,3,0,3,3,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,0.81,1.81,0,-0.01,0.99,0
Firpo,CD Platense,El Salvador - Campeonato de El Salvador,"Sáb, 27 Julho 2024",18:30,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Alianza,Municipal Limeño,El Salvador - Campeonato de El Salvador,"Sáb, 27 Julho 2024",21:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Cowdenbeath,Tranent Juniors,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Keith,Brechin City,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Huntly,Strathspey Thistle,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Forres Mechanics,Rothes,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Formartine United,Banks O' Dee,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Deveronvale,Inverurie Loco Works,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Brora Rangers,Turriff United,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Gretna 2008,Albion Rovers,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
East Kilbride,Civil Service Strollers,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Edusport Academy,Gala Fairydean Rovers,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Broxburn Athletic,BSC Glasgow,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Bo'ness United,Stirling University,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Berwick Rangers,Linlithgow Rose,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Wick Academy,Fraserburgh,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Lossiemouth,Clachnacuddin,Escócia - Highland / Lowland Football Leagues,"Sáb, 27 Julho 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Domžale,Mura,Eslovênia - Campeonato da Eslovênia,"Sáb, 27 Julho 2024",15:15,40%,40%,D,,D,V,V,,0,0,0,3,3,0,0%,0%,0%,5,0,5,1,0,1,4,0,4,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.22,0,1.22,0.88,0,1.88,100%,100%,0%,1,1,0,1,1,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,0.72,1.72,0,0.33,1.33,0
Detroit City FC,Sacramento Republic,Estados Unidos - USL Championship,"Sáb, 27 Julho 2024",20:00,51%,49%,E D E V D,D E D V E,E V V D D,V E D V E,E D V D D,V E V E E,1.65,1.75,1.56,1.68,1.3,2.11,47%,50%,44%,2.65,2.25,3,1.47,1.38,1.56,1.18,0.88,1.44,59%,63%,56%,29%,25%,33%,18%,13%,22%,65%,75%,56%,1.23,1.06,1.38,1.33,1.28,1.38,42%,30%,56%,2.16,1.9,2.44,1.37,1,1.78,0.79,0.67,0.67,42%,40%,44%,47%,40%,56%,26%,40%,11%,63%,50%,78%,1.46,1.53,1.38,1.29,1.23,1.36
Pittsburgh Riverhounds,Loudoun United,Estados Unidos - USL Championship,"Sáb, 27 Julho 2024",20:00,51%,49%,V V D D E,V V D D D,D E D E D,D E V V E,D V V E V,E E V D D,1.05,1.4,0.7,1.37,1.82,0.75,25%,40%,10%,2,2.1,1.9,0.95,1.3,0.6,1.05,0.8,1.3,30%,30%,30%,35%,40%,30%,55%,40%,70%,30%,50%,10%,1.42,1.61,1.23,1.13,0.93,1.32,37%,55%,13%,2.68,2.36,3.13,1.47,1.64,1.25,1.21,1.88,1.88,53%,36%,75%,32%,45%,13%,21%,27%,13%,47%,45%,50%,1.42,1.51,1.3,1.36,1.31,1.43
Miami FC,Oakland Roots,Estados Unidos - USL Championship,"Sáb, 27 Julho 2024",20:00,51%,49%,D D D D E,D D E D D,D D D D D,D D V V D,D V V V V,D V D V D,0.4,0.58,0.13,1.38,1.6,1.18,10%,17%,0%,3.35,3.42,3.25,1,1.08,0.88,2.35,2.33,2.38,60%,58%,63%,5%,8%,0%,35%,33%,38%,35%,25%,50%,1.18,1.23,1.09,2.05,2.09,1.99,43%,50%,36%,2.86,2.6,3.09,1.19,1.1,1.27,1.67,1.82,1.82,52%,50%,55%,19%,20%,18%,29%,30%,27%,33%,30%,36%,1.25,1.27,1.22,1.44,1.43,1.44
Birmingham Legion,Orange County SC,Estados Unidos - USL Championship,"Sáb, 27 Julho 2024",20:30,51%,49%,E D V D D,D V D V D,E D V V E,V D V D D,V V D V D,D D V D D,1.4,1.11,1.64,1.35,1.78,1,40%,33%,45%,2.5,3.11,2,1.1,1.33,0.91,1.4,1.78,1.09,45%,56%,36%,25%,11%,36%,35%,33%,36%,25%,11%,36%,1.56,1.73,1.42,1.46,1.37,1.54,40%,56%,27%,2.65,2.78,2.55,1.25,1.56,1,1.4,1.55,1.55,35%,33%,36%,35%,33%,36%,35%,33%,36%,40%,44%,36%,1.14,1.37,0.95,1.67,1.46,1.84
Rhode Island,North Carolina FC,Estados Unidos - USL Championship,"Sáb, 27 Julho 2024",20:30,51%,49%,V V E V V,E V D E E,V V V E E,E E V D E,E V E V V,E D D V E,1.32,1,1.6,1.21,1.64,0.63,26%,11%,40%,3.11,2.33,3.8,1.58,1.11,2,1.53,1.22,1.8,68%,44%,90%,26%,44%,10%,26%,44%,10%,58%,22%,90%,1.41,1.56,1.26,1.47,1.3,1.62,26%,36%,13%,2.47,2.09,3,1.32,1.36,1.25,1.16,1.75,1.75,58%,55%,63%,37%,45%,25%,26%,27%,25%,42%,55%,25%,1.33,1.35,1.32,1.13,1.04,1.24
Tampa Bay Rowdies,Charleston Battery,Estados Unidos - USL Championship,"Sáb, 27 Julho 2024",20:30,51%,49%,V V E D V,V V V V D,V E D V D,V V E V V,V V V E D,V E E D E,1.84,2.22,1.5,2.05,2.44,1.75,53%,67%,40%,2.68,3.11,2.3,1.74,2.33,1.2,0.95,0.78,1.1,42%,44%,40%,42%,44%,40%,21%,11%,30%,58%,67%,50%,1.73,1.59,1.84,1.12,0.86,1.36,57%,78%,42%,2.67,3.33,2.17,1.9,2.67,1.33,0.76,0.83,0.83,43%,33%,50%,52%,67%,42%,29%,11%,42%,48%,56%,42%,1.8,2.02,1.64,1.17,1.07,1.25
Louisville City,Monterey Bay,Estados Unidos - USL Championship,"Sáb, 27 Julho 2024",21:00,51%,49%,V D V D V,V D V V V,D V V D V,E V D V D,E V D V E,V D D D D,2.16,2.67,1.7,1.3,1.6,1,68%,89%,50%,3.74,5,2.6,2.53,3.67,1.5,1.21,1.33,1.1,58%,67%,50%,37%,33%,40%,11%,0%,20%,68%,67%,70%,1.89,2.18,1.62,1.29,1.13,1.44,35%,40%,30%,2.05,2,2.1,0.9,1.1,0.7,1.15,1.4,1.4,40%,40%,40%,30%,40%,20%,40%,40%,40%,40%,50%,30%,1.28,1.4,1.17,1.6,1.6,1.61
