home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
Kotwica,Tychy,Polônia - 2ª Divisão da Polônia,"Sex, 26 Julho 2024",15:00,38%,38%,E,,E,E,E,,1,0,1,1,1,0,0%,0%,0%,2,0,2,1,0,1,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,-0.09,0,0.91,0.67,0,1.67,0%,0%,0%,4,4,0,2,2,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1.21,2.21,0,0.66,1.66,0
Vysočina,Vyškov,República Tcheca - 2ª Divisão da República Tcheca,"Sex, 26 Julho 2024",13:00,50%,50%,D,D,,E,E,,0,0,0,1,1,0,0%,0%,0%,2,2,0,0,0,0,2,2,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,1.25,2.25,0,0.58,1.58,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,100%,0%,100%,100%,0%,0%,0%,0%,0.38,1.38,0,0.05,1.05,0
Líšeň,Zbrojovka,República Tcheca - 2ª Divisão da República Tcheca,"Sex, 26 Julho 2024",13:00,50%,50%,E,E,,V,,V,1,1,0,3,0,3,0%,0%,0%,6,6,0,3,3,0,3,3,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.72,1.72,0,1.14,2.14,0,100%,0%,100%,2,0,2,2,0,2,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,0.58,0,1.58,1.25,0,2.25
Vlašim,Chrudim,República Tcheca - 2ª Divisão da República Tcheca,"Sex, 26 Julho 2024",13:00,50%,50%,E,,E,V,V,,1,0,1,3,3,0,0%,0%,0%,6,0,6,3,0,3,3,0,3,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1.14,0,2.14,0.72,0,1.72,100%,100%,0%,3,3,0,3,3,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,0.78,1.78,0,0.12,1.12,0
Zlín,Táborsko,República Tcheca - 2ª Divisão da República Tcheca,"Sex, 26 Julho 2024",13:00,50%,50%,E,,E,V,V,,1,0,1,3,3,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,0%,100%,100%,0%,100%,0%,0%,0%,0.38,0,1.38,0.68,0,1.68,100%,100%,0%,4,4,0,3,3,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.34,1.34,0,0.03,1.03,0
Hermannstadt,Unirea,Romênia - Campeonato Romeno,"Sex, 26 Julho 2024",13:00,63%,50%,D E,E,D,E V,E,V,0.5,1,0,2,1,3,0%,0%,0%,2,0,4,0.5,0,1,1.5,0,3,50%,0%,100%,50%,100%,0%,50%,100%,0%,0%,0%,0%,0.88,0.84,0.91,1.9,2.23,1.57,50%,0%,100%,2.5,4,1,1.5,2,1,1,0,0,50%,100%,0%,50%,0%,100%,0%,0%,0%,50%,0%,100%,0.98,1,0.97,1.6,1.17,2.03
FCSB,Oţelul,Romênia - Campeonato Romeno,"Sex, 26 Julho 2024",16:00,63%,50%,E E,E,E,E V,E,V,1,1,1,2,1,3,0%,0%,0%,3,2,4,1.5,1,2,1.5,1,2,100%,100%,100%,0%,0%,0%,0%,0%,0%,100%,100%,100%,1.52,1.85,1.17,0.77,0.54,1,50%,0%,100%,2.5,0,5,1.5,0,3,1,2,2,50%,0%,100%,50%,100%,0%,50%,100%,0%,50%,0%,100%,1.49,1.29,1.69,1.64,1.68,1.6
Krylya,Rostov,Rússia - Campeonato Russo,"Sex, 26 Julho 2024",12:00,63%,50%,D,D,,E,E,,0,0,0,1,1,0,0%,0%,0%,4,4,0,0,0,0,4,4,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,0.52,1.52,0,0.37,1.37,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,100%,0%,100%,100%,0%,0%,0%,0%,0.36,1.36,0,-0.47,0.53,0
Baltika,Ufa,Rússia - 2ª Divisão da Rússia,"Sex, 26 Julho 2024",14:15,39%,33%,E E,,E E,D E,,D E,1,0,1,0.5,0,0.5,0%,0%,0%,1,0,1,0.5,0,0.5,0.5,0,0.5,50%,0%,50%,50%,0%,50%,50%,0%,50%,0%,0%,0%,0.15,0,0.65,0.05,0,0.55,0%,0%,0%,1.5,0,1.5,0.5,0,0.5,1,1,1,50%,0%,50%,50%,0%,50%,50%,0%,50%,50%,0%,50%,0.52,0,1.02,0.96,0,1.46
IMT,Radnički,Sérvia - Campeonato Sérvio,"Sex, 26 Julho 2024",19:00,50%,63%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,1,0,1,0,0,0,1,0,1,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,0.43,0,1.43,0.78,0,1.78,0%,0%,0%,5,5,0,2,2,0,3,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.76,1.76,0,0.25,1.25,0
Stade,Bellinzona,Suíça - 2ª Divisão da Suíça,"Sex, 26 Julho 2024",14:30,80%,80%,E,,E,V,V,,1,0,1,3,3,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,0%,100%,100%,0%,100%,0%,0%,0%,0.72,0,1.72,0.95,0,1.95,100%,100%,0%,3,3,0,2,2,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.72,1.72,0,-0.17,0.83,0
Stade,FC,Suíça - 2ª Divisão da Suíça,"Sex, 26 Julho 2024",14:30,80%,80%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,5,0,5,2,0,2,3,0,3,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.29,0,1.29,0.52,0,1.52,0%,0%,0%,5,5,0,2,2,0,3,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.63,1.63,0,0.67,1.67,0
Étoile,Neuchâtel,Suíça - 2ª Divisão da Suíça,"Sex, 26 Julho 2024",15:15,80%,80%,V,,V,V,V,,3,0,3,3,3,0,100%,0%,100%,5,0,5,3,0,3,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.67,0,1.67,0.63,0,1.63,100%,100%,0%,5,5,0,3,3,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.52,1.52,0,0.29,1.29,0
Wil,Aarau,Suíça - 2ª Divisão da Suíça,"Sex, 26 Julho 2024",15:15,80%,80%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,3,0,3,1,0,1,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,-0.17,0,0.83,0.72,0,1.72,0%,0%,0%,4,4,0,1,1,0,3,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.19,1.19,0,0.5,1.5,0
