home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
Imbabura,Barcelona,Equador - Campeonato Equatoriano,"Sáb, 03 Agosto 2024",21:00,46%,45%,E D D V E,D V D E D,E D E D D,D V V V E,V V E V V,D V V V E,0.87,1.14,0.63,2.07,2.43,1.75,20%,29%,13%,3.07,2.57,3.5,1.13,1.43,0.88,1.93,1.14,2.63,47%,43%,50%,13%,29%,0%,47%,43%,50%,13%,29%,0%,1.42,1.56,1.3,1.51,1.33,1.67,60%,71%,50%,2.13,2,2.25,1.6,1.86,1.38,0.53,0.88,0.88,33%,14%,50%,60%,86%,38%,13%,14%,13%,67%,71%,63%,1.32,1.4,1.26,1.11,0.92,1.29
Hearts,Rangers,Escócia - Campeonato Escocês,"Sáb, 03 Agosto 2024",08:30,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Motherwell,Ross County,Escócia - Campeonato Escocês,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Partick Thistle,Greenock Morton,Escócia - 2ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Livingston,Dunfermline Athletic,Escócia - 2ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Hamilton Academical,Ayr United,Escócia - 2ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Airdrieonians,Raith Rovers,Escócia - 2ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Inverurie Loco Works,Buckie Thistle,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,V,,V,,,,3,0,3,0,0,0,100%,0%,100%,2,0,2,2,0,2,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Rothes,Formartine United,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,V,,V,D,D,,3,0,3,0,0,0,100%,0%,100%,3,0,3,3,0,3,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,,,,,,,0%,0%,0%,2,2,0,0,0,0,2,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,0.19,1.19,0,-0.15,0.85,0
Strathspey Thistle,Brora Rangers,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,D,,D,V,V,,0,0,0,3,3,0,0%,0%,0%,5,0,5,0,0,0,5,0,5,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,,,,,,,100%,100%,0%,5,5,0,5,5,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,,,,,,
Turriff United,Forres Mechanics,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,5,0,5,0,0,0,5,0,5,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,,,,,,,0%,0%,0%,3,3,0,0,0,0,3,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,,,,,,
Fraserburgh,Deveronvale,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,2,0,2,0,0,0,2,0,2,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,,,,,,,0%,0%,0%,2,2,0,0,0,0,2,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,,,,,,
Clachnacuddin,Keith,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,V,,V,D,D,,3,0,3,0,0,0,100%,0%,100%,2,0,2,2,0,2,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,0.14,0,1.14,-0.02,0,0.98,0%,0%,0%,4,4,0,1,1,0,3,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,,,,,,
BSC Glasgow,Celtic II,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,D,,D,V,V,,0,0,0,3,3,0,0%,0%,0%,4,0,4,1,0,1,3,0,3,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,-0.12,0,0.88,0.35,0,1.35,100%,100%,0%,1,1,0,1,1,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,,,,,,
Banks O' Dee,Lossiemouth,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,V,,V,D,D,,3,0,3,0,0,0,100%,0%,100%,2,0,2,2,0,2,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,-0.15,0,0.85,0.19,0,1.19,0%,0%,0%,2,2,0,0,0,0,2,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,-0.02,0.98,0,0.14,1.14,0
Albion Rovers,Edusport Academy,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,V,,V,V,V,,3,0,3,3,3,0,100%,0%,100%,3,0,3,3,0,3,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,,,,,,,100%,100%,0%,6,6,0,6,6,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,,,,,,
Stirling University,Gretna 2008,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,V,,V,D,D,,3,0,3,0,0,0,100%,0%,100%,5,0,5,3,0,3,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,,,,,,,0%,0%,0%,3,3,0,0,0,0,3,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,,,,,,
Tranent Juniors,Berwick Rangers,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,E,,E,V,V,,1,0,1,3,3,0,0%,0%,0%,4,0,4,2,0,2,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,-0.09,0,0.91,0.53,0,1.53,100%,100%,0%,1,1,0,1,1,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,,,,,,
Linlithgow Rose,Broxburn Athletic,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,D,,D,V,V,,0,0,0,3,3,0,0%,0%,0%,1,0,1,0,0,0,1,0,1,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,,,,,,,100%,100%,0%,4,4,0,3,3,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.35,1.35,0,-0.12,0.88,0
Gala Fairydean Rovers,Hearts U21,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,D,,D,V,V,,0,0,0,3,3,0,0%,0%,0%,6,0,6,0,0,0,6,0,6,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,,,,,,,100%,100%,0%,5,5,0,4,4,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,-0.09,0.91,0,-0.05,0.95,0
East Stirlingshire,Bo'ness United,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,5,0,5,1,0,1,4,0,4,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,-0.05,0,0.95,-0.09,0,0.91,0%,0%,0%,5,5,0,2,2,0,3,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Cumbernauld Colts,East Kilbride,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,D,,D,V,V,,0,0,0,3,3,0,0%,0%,0%,1,0,1,0,0,0,1,0,1,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,,,,,,,100%,100%,0%,8,8,0,7,7,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.53,1.53,0,-0.6,0.4,0
Civil Service Strollers,Cowdenbeath,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,D,,D,E,E,,0,0,0,1,1,0,0%,0%,0%,8,0,8,1,0,1,7,0,7,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,-0.6,0,0.4,0.53,0,1.53,0%,0%,0%,4,4,0,2,2,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.53,1.53,0,-0.09,0.91,0
Huntly,Wick Academy,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,V,V,,V,V,,3,3,0,3,3,0,100%,100%,0%,5,5,0,5,5,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,,,,,,,100%,100%,0%,2,2,0,2,2,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,,,,,,
Nairn County,Brechin City,Escócia - Highland / Lowland Football Leagues,"Sáb, 03 Agosto 2024",11:00,35%,65%,,,,V,,V,0,0,0,3,0,3,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,100%,0%,100%,4,0,4,3,0,3,1,1,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Stenhousemuir,Arbroath,Escócia - 3ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Montrose,Kelty Hearts,Escócia - 3ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Inverness CT,Dumbarton,Escócia - 3ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Cove Rangers,Annan Athletic,Escócia - 3ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Alloa Athletic,Queen of the South,Escócia - 3ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Stranraer,Spartans,Escócia - 4ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Forfar Athletic,Clyde,Escócia - 4ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Elgin City,East Fife,Escócia - 4ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Edinburgh City,Stirling Albion,Escócia - 4ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Bonnyrigg Rose Athletic,Peterhead,Escócia - 4ª Divisão da Escócia,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Dukla Banská Bystrica,Skalica,Eslováquia - Campeonato da Eslováquia,"Sáb, 03 Agosto 2024",13:00,50%,33%,E,,E,E,E,,1,0,1,1,1,0,0%,0%,0%,2,0,2,1,0,1,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.13,0,1.13,0.66,0,1.66,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,100%,0%,100%,100%,0%,0%,0%,0%,0.55,1.55,0,-0.21,0.79,0
Trenčín,FK Košice,Eslováquia - Campeonato da Eslováquia,"Sáb, 03 Agosto 2024",13:00,50%,33%,E,,E,E,E,,1,0,1,1,1,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,0%,100%,100%,0%,100%,0%,0%,0%,0.14,0,1.14,0.9,0,1.9,0%,0%,0%,4,4,0,2,2,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.21,1.21,0,0.31,1.31,0
Slovan Bratislava,Podbrezová,Eslováquia - Campeonato da Eslováquia,"Sáb, 03 Agosto 2024",15:30,50%,33%,V,,V,E,E,,3,0,3,1,1,0,100%,0%,100%,5,0,5,4,0,4,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.46,0,1.46,0.13,0,1.13,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,100%,0%,100%,100%,0%,0%,0%,0%,0.28,1.28,0,0.61,1.61,0
Primorje,Koper,Eslovênia - Campeonato da Eslovênia,"Sáb, 03 Agosto 2024",12:30,44%,56%,D D,,D D,D V,D,V,0,0,0,1.5,0,3,0%,0%,0%,3,0,3,0,0,0,3,0,3,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,0.5,0,1,0.62,0,1.12,50%,0%,100%,1,1,1,0.5,0,1,0.5,0,0,0%,0%,0%,50%,0%,100%,50%,100%,0%,50%,0%,100%,0.94,0.7,1.18,1.5,1.73,1.27
Mura,Celje,Eslovênia - Campeonato da Eslovênia,"Sáb, 03 Agosto 2024",15:15,44%,56%,V V,V,V,V,V,,3,3,3,3,3,0,100%,100%,100%,2,1,3,1.5,1,2,0.5,0,1,50%,0%,100%,50%,100%,0%,0%,0%,0%,100%,100%,100%,1.74,1.72,1.75,1.27,1.33,1.21,100%,100%,0%,3,3,0,2,2,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,1.23,2.23,0,0.47,1.47,0
Detroit City FC,Rhode Island,Estados Unidos - USL Championship,"Sáb, 03 Agosto 2024",17:00,51%,49%,D D E D E,D D E D V,D E V V D,V V V E V,V E V D E,V V V E E,1.47,1.56,1.4,1.4,1.2,1.6,42%,44%,40%,2.47,2.11,2.8,1.32,1.22,1.4,1.16,0.89,1.4,53%,56%,50%,26%,22%,30%,26%,22%,30%,58%,67%,50%,1.23,1.08,1.38,1.33,1.27,1.38,30%,20%,40%,3.1,2.4,3.8,1.6,1.2,2,1.5,1.8,1.8,70%,50%,90%,25%,40%,10%,25%,40%,10%,55%,20%,90%,1.4,1.53,1.26,1.44,1.25,1.62
Loudoun United,Miami FC,Estados Unidos - USL Championship,"Sáb, 03 Agosto 2024",20:30,51%,49%,E D E V V,D V V E V,E E E V D,D D D D D,D D D E D,D D D D D,1.35,1.82,0.78,0.38,0.54,0.13,35%,55%,11%,2.65,2.36,3,1.45,1.64,1.22,1.2,0.73,1.78,55%,36%,78%,30%,45%,11%,20%,27%,11%,45%,45%,44%,1.4,1.51,1.26,1.35,1.31,1.39,10%,15%,0%,3.33,3.38,3.25,1,1.08,0.88,2.33,2.38,2.38,62%,62%,63%,5%,8%,0%,33%,31%,38%,33%,23%,50%,1.2,1.27,1.09,2.01,2.01,1.99
Birmingham Legion,Hartford Athletic,Estados Unidos - USL Championship,"Sáb, 03 Agosto 2024",20:30,51%,49%,V E D V D,V D V D V,E D V V E,V E D E D,V E E D V,D D D D D,1.48,1.3,1.64,1.05,1.64,0.33,43%,40%,45%,2.52,3.1,2,1.19,1.5,0.91,1.33,1.6,1.09,43%,50%,36%,29%,20%,36%,33%,30%,36%,29%,20%,36%,1.59,1.77,1.42,1.45,1.35,1.54,30%,45%,11%,2.5,2.27,2.78,0.85,1.18,0.44,1.65,2.33,2.33,40%,45%,33%,25%,36%,11%,40%,27%,56%,30%,45%,11%,1.27,1.34,1.2,1.62,1.52,1.74
Memphis 901,El Paso Locomotive,Estados Unidos - USL Championship,"Sáb, 03 Agosto 2024",21:30,51%,49%,V D V D V,V V V E E,D V D E D,D D D D D,D D E D D,D D D V V,1.48,1.82,1.1,0.6,0.2,1,43%,55%,30%,2.76,3.09,2.4,1.52,1.91,1.1,1.24,1.18,1.3,62%,73%,50%,19%,18%,20%,19%,9%,30%,48%,55%,40%,1.49,1.72,1.23,1.27,1.29,1.25,15%,0%,30%,2.4,2.4,2.4,0.8,0.7,0.9,1.6,1.5,1.5,50%,60%,40%,10%,0%,20%,40%,40%,40%,45%,40%,50%,1.18,1.3,1.07,1.53,1.56,1.5
Colorado Springs,Phoenix Rising,Estados Unidos - USL Championship,"Sáb, 03 Agosto 2024",22:00,51%,49%,E D D V V,E V V V V,D D D E E,E V D D E,V E V V E,E D D E E,1.4,2,0.8,1.25,1.7,0.8,40%,60%,20%,2.4,2.4,2.4,1.25,1.5,1,1.15,0.9,1.4,45%,50%,40%,30%,40%,20%,25%,10%,40%,60%,60%,60%,1.47,1.65,1.3,1.44,1.27,1.6,30%,50%,10%,2.2,1.7,2.7,1.05,1,1.1,1.15,1.6,1.6,50%,30%,70%,35%,50%,20%,30%,30%,30%,35%,50%,20%,1.37,1.65,1.13,1.3,1.06,1.53
New Mexico United,Louisville City,Estados Unidos - USL Championship,"Sáb, 03 Agosto 2024",22:00,51%,49%,D V E V V,D E V V V,V V D D V,V V D V D,V V D V V,D V V D V,2,2.44,1.6,2.2,2.7,1.7,63%,78%,50%,2.68,2.33,3,1.42,1.56,1.3,1.26,0.78,1.7,58%,56%,60%,26%,44%,10%,16%,0%,30%,63%,78%,50%,1.5,1.5,1.5,1.48,1.38,1.58,70%,90%,50%,3.8,5,2.6,2.6,3.7,1.5,1.2,1.1,1.1,60%,70%,50%,35%,30%,40%,10%,0%,20%,70%,70%,70%,1.88,2.13,1.62,1.28,1.12,1.44
San Antonio,Tulsa Roughnecks,Estados Unidos - USL Championship,"Sáb, 03 Agosto 2024",22:00,51%,49%,D D V D D,V D D V E,D D D D D,E V E D E,E V E V V,E D D D E,1,1.6,0.4,1.22,1.44,1,25%,40%,10%,2.5,2.5,2.5,1.1,1.4,0.8,1.4,1.1,1.7,55%,60%,50%,15%,30%,0%,35%,20%,50%,45%,60%,30%,1.43,1.37,1.49,1.39,1.28,1.5,28%,33%,22%,2.44,2.56,2.33,1,1.22,0.78,1.44,1.56,1.56,44%,56%,33%,28%,33%,22%,44%,33%,56%,39%,44%,33%,1.34,1.45,1.22,1.54,1.39,1.69
Orange County SC,North Carolina FC,Estados Unidos - USL Championship,"Sáb, 03 Agosto 2024",23:00,51%,49%,D V D V D,V V D V D,D D D V D,D E E V D,E V E V V,D E D D V,1.29,1.78,0.92,1.15,1.64,0.56,38%,56%,25%,2.67,2.78,2.58,1.19,1.56,0.92,1.48,1.22,1.67,33%,33%,33%,33%,33%,33%,38%,33%,42%,38%,44%,33%,1.14,1.37,0.97,1.69,1.46,1.86,25%,36%,11%,2.5,2.09,3,1.3,1.36,1.22,1.2,1.78,1.78,60%,55%,67%,35%,45%,22%,25%,27%,22%,45%,55%,33%,1.31,1.35,1.26,1.13,1.04,1.24
Sacramento Republic,Pittsburgh Riverhounds,Estados Unidos - USL Championship,"Sáb, 03 Agosto 2024",23:00,51%,49%,V V E D V,E D V D D,V V E V E,E V V D D,E V V D D,D E D E D,1.75,1.3,2.2,1.05,1.36,0.7,45%,30%,60%,2.1,1.9,2.3,1.35,1,1.7,0.75,0.9,0.6,40%,40%,40%,50%,40%,60%,25%,40%,10%,65%,50%,80%,1.45,1.53,1.36,1.28,1.23,1.34,24%,36%,10%,2,2.09,1.9,0.95,1.27,0.6,1.05,1.3,1.3,33%,36%,30%,33%,36%,30%,52%,36%,70%,33%,55%,10%,1.4,1.56,1.23,1.12,0.94,1.32
Monterey Bay,Tampa Bay Rowdies,Estados Unidos - USL Championship,"Sáb, 03 Agosto 2024",23:00,51%,49%,D E V D V,E V D V E,D V D D D,V V V E D,V V V V V,V E D V D,1.24,1.6,0.91,1.9,2.3,1.5,33%,40%,27%,2.19,2,2.36,0.9,1.1,0.73,1.29,0.9,1.64,43%,40%,45%,29%,40%,18%,38%,40%,36%,38%,50%,27%,1.27,1.4,1.15,1.61,1.6,1.61,55%,70%,40%,2.85,3.4,2.3,1.85,2.5,1.2,1,1.1,1.1,45%,50%,40%,40%,40%,40%,20%,10%,30%,55%,60%,50%,1.7,1.55,1.84,1.14,0.92,1.36
Charlotte Independence,Lexington,Estados Unidos - USL League One,"Sáb, 03 Agosto 2024",20:00,57%,56%,V V V D V,V E D V V,V V V D V,V D D E D,V D D E D,E D D D,1.92,1.67,2.17,0.82,1.14,0.25,58%,50%,67%,2.92,3.33,2.5,1.67,1.67,1.67,1.25,1.67,0.83,58%,83%,33%,33%,17%,50%,17%,0%,33%,58%,67%,50%,1.46,1.55,1.37,1.7,1.68,1.72,18%,29%,0%,3.09,3.14,3,1.09,1.43,0.5,2,2.5,2.5,64%,71%,50%,18%,29%,0%,27%,14%,50%,36%,43%,25%,1.21,1.25,1.12,1.65,1.62,1.7
Chattanooga Red Wolves,Central Valley Fuego,Estados Unidos - USL League One,"Sáb, 03 Agosto 2024",20:30,57%,56%,V D V D V,D V V D E,V D D V D,V D E E D,V E D D D,D E D V,1.33,1.4,1.29,0.73,0.57,1,42%,40%,43%,3.75,4,3.57,1.67,1.8,1.57,2.08,2.2,2,67%,80%,57%,8%,0%,14%,25%,20%,29%,58%,60%,57%,1.39,1.43,1.36,1.98,1.85,2.08,18%,14%,25%,3.64,3.57,3.75,1.36,1.14,1.75,2.27,2,2,82%,71%,100%,0%,0%,0%,18%,29%,0%,27%,14%,50%,1.3,1.5,0.96,1.42,1.33,1.58
